identificador_contrato;fechahora;categoria;id_signo;importe;client_type
ES0081123456789012345678;09/02/2025 13:00;GASTOS DE ALQUILER;-1;237.4876146;Heavy Investor
ES0081123456789012345678;18/02/2025 7:00;PEAJES;-1;335.6956289;Heavy Investor
ES0081123456789012345678;18/02/2025 20:00;PENSION ALIMENTICIA;-1;1560.033901;Heavy Investor
ES0081123456789012345678;20/02/2025 10:00;OCIO Y CULTURA;-1;321.5497953;Heavy Investor
ES0081123456789012345678;26/02/2025 17:00;PEAJES;-1;638.017764;Heavy Investor
ES0081123456789012345678;04/03/2025 4:00;PEAJES;-1;861.2943007;Heavy Investor
ES0081123456789012345678;04/03/2025 11:00;VALORES;-1;424.3419132;Heavy Investor
ES0081123456789012345678;05/03/2025 9:00;NOMINA;1;12000;Heavy Investor
ES0081123456789012345678;08/03/2025 0:00;ESTANCO;-1;830.1472115;Heavy Investor
ES0081123456789012345678;13/03/2025 13:00;PENSION SS;1;797.4608313;Heavy Investor
ES0081123456789012345678;13/03/2025 18:00;FONDOS DE INVERSIÓN;-1;19543.53575;Heavy Investor
ES0081123456789012345678;22/03/2025 8:00;FONDOS DE INVERSIÓN;-1;15290.74842;Heavy Investor
ES0081123456789012345678;25/03/2025 11:00;FONDOS DE INVERSIÓN;-1;7001.291362;Heavy Investor
ES0081123456789012345678;27/03/2025 5:00;PENSION ALIMENTICIA;-1;1043.684961;Heavy Investor
ES0081123456789012345678;27/03/2025 6:00;REGALOS;-1;883.2996541;Heavy Investor
ES0081123456789012345678;04/04/2025 18:00;FONDOS DE INVERSIÓN;-1;14109.85369;Heavy Investor
ES0081123456789012345678;05/04/2025 9:00;PENSION ALIMENTICIA;-1;1400.566307;Heavy Investor
ES0081123456789012345678;05/04/2025 9:00;NOMINA;1;12000;Heavy Investor
ES0081123456789012345678;07/04/2025 4:00;MUSICA E INSTRUMENTOS;-1;342.019541;Heavy Investor
ES0081123456789012345678;09/04/2025 17:00;FONDOS DE INVERSIÓN;-1;18560.70634;Heavy Investor
ES0081123456789012345678;13/04/2025 17:00;FONDOS DE INVERSIÓN;-1;747.3059215;Heavy Investor
ES0081123456789012345678;14/04/2025 12:00;NEOBANCOS;-1;428.3180105;Heavy Investor
ES0081123456789012345678;16/04/2025 20:00;SEGUROS;-1;168.9250511;Heavy Investor
ES0081123456789012345678;18/04/2025 0:00;INGRESO EFECTIVO;1;582.6384638;Heavy Investor
ES0081123456789012345678;21/04/2025 0:00;TRANSPORTE TREN;-1;686.608465;Heavy Investor
ES0081123456789012345678;21/04/2025 6:00;ASOCIACIONES DE PADRES Y MADRES;-1;244.3316904;Heavy Investor
ES0081123456789012345678;22/04/2025 1:00;TRANSFERENCIA EMITIDA;-1;820.479716;Heavy Investor
ES0081123456789012345678;28/04/2025 2:00;FONDOS DE INVERSIÓN;-1;9020.888702;Heavy Investor
ES0081345678901234567890;03/01/2023 22:00;FONDOS DE INVERSIÓN;-1;363.491959;Night Owl
ES0081345678901234567890;05/01/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;08/01/2023 22:00;TRANSPORTE TAXI;-1;838.7690746;Night Owl
ES0081345678901234567890;12/01/2023 0:00;FONDOS DE INVERSIÓN;-1;551.2745575;Night Owl
ES0081345678901234567890;14/01/2023 22:00;LOTERÍAS Y APUESTAS;-1;258.2522907;Night Owl
ES0081345678901234567890;18/01/2023 22:00;TRANSFERENCIA EMITIDA;-1;304.233088;Night Owl
ES0081345678901234567890;21/01/2023 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;308.3829979;Night Owl
ES0081345678901234567890;23/01/2023 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;466.9986021;Night Owl
ES0081345678901234567890;24/01/2023 2:00;LOTERÍAS Y APUESTAS;-1;131.6004225;Night Owl
ES0081345678901234567890;26/01/2023 2:00;OCIO Y CULTURA;-1;924.25455;Night Owl
ES0081345678901234567890;26/01/2023 22:00;OCIO Y CULTURA;-1;287.4048981;Night Owl
ES0081345678901234567890;04/02/2023 17:00;RESTAURANTES BARES Y CAFETERÍAS;-1;183.999901;Night Owl
ES0081345678901234567890;05/02/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;05/02/2023 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;489.4602038;Night Owl
ES0081345678901234567890;05/02/2023 22:00;OCIO Y CULTURA;-1;449.0049243;Night Owl
ES0081345678901234567890;06/02/2023 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;782.7904631;Night Owl
ES0081345678901234567890;10/02/2023 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;910.0857618;Night Owl
ES0081345678901234567890;11/02/2023 2:00;OCIO Y CULTURA;-1;428.4549223;Night Owl
ES0081345678901234567890;13/02/2023 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;554.6557537;Night Owl
ES0081345678901234567890;13/02/2023 21:00;RESTAURANTES BARES Y CAFETERÍAS;-1;916.9515313;Night Owl
ES0081345678901234567890;16/02/2023 8:00;RESTAURANTES BARES Y CAFETERÍAS;-1;847.7148607;Night Owl
ES0081345678901234567890;20/02/2023 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;757.2795392;Night Owl
ES0081345678901234567890;21/02/2023 0:00;TRANSFERENCIA EMITIDA;-1;584.8477859;Night Owl
ES0081345678901234567890;26/02/2023 14:00;TRANSPORTE TAXI;-1;883.98334;Night Owl
ES0081345678901234567890;05/03/2023 0:00;OCIO Y CULTURA;-1;166.5389073;Night Owl
ES0081345678901234567890;05/03/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/03/2023 0:00;FONDOS DE INVERSIÓN;-1;927.4837609;Night Owl
ES0081345678901234567890;06/03/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;759.442395;Night Owl
ES0081345678901234567890;07/03/2023 1:00;TRANSFERENCIA EMITIDA;-1;86.9898671;Night Owl
ES0081345678901234567890;09/03/2023 11:00;TRANSPORTE TAXI;-1;957.4627;Night Owl
ES0081345678901234567890;09/03/2023 22:00;OCIO Y CULTURA;-1;523.0904491;Night Owl
ES0081345678901234567890;10/03/2023 18:00;ROPA Y CALZADO;-1;903.289433;Night Owl
ES0081345678901234567890;12/03/2023 1:00;OCIO Y CULTURA;-1;872.7346026;Night Owl
ES0081345678901234567890;15/03/2023 1:00;FONDOS DE INVERSIÓN;-1;370.4674143;Night Owl
ES0081345678901234567890;19/03/2023 0:00;LOTERÍAS Y APUESTAS;-1;802.2252617;Night Owl
ES0081345678901234567890;21/03/2023 9:00;TRANSPORTE TAXI;-1;794.2518427;Night Owl
ES0081345678901234567890;22/03/2023 20:00;TRANSPORTE TAXI;-1;167.0869388;Night Owl
ES0081345678901234567890;22/03/2023 22:00;OCIO Y CULTURA;-1;637.0371894;Night Owl
ES0081345678901234567890;24/03/2023 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;230.678446;Night Owl
ES0081345678901234567890;26/03/2023 22:00;OCIO Y CULTURA;-1;429.2739691;Night Owl
ES0081345678901234567890;05/04/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/04/2023 8:00;TRANSPORTE TAXI;-1;348.1823815;Night Owl
ES0081345678901234567890;08/04/2023 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;59.81503287;Night Owl
ES0081345678901234567890;10/04/2023 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;486.1494796;Night Owl
ES0081345678901234567890;11/04/2023 2:00;OCIO Y CULTURA;-1;339.2218689;Night Owl
ES0081345678901234567890;12/04/2023 22:00;LOTERÍAS Y APUESTAS;-1;532.3333401;Night Owl
ES0081345678901234567890;14/04/2023 22:00;LOTERÍAS Y APUESTAS;-1;466.8013588;Night Owl
ES0081345678901234567890;17/04/2023 0:00;OCIO Y CULTURA;-1;557.6800766;Night Owl
ES0081345678901234567890;17/04/2023 2:00;OCIO Y CULTURA;-1;498.1963772;Night Owl
ES0081345678901234567890;17/04/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;785.857895;Night Owl
ES0081345678901234567890;27/04/2023 22:00;TRANSFERENCIA EMITIDA;-1;888.7749662;Night Owl
ES0081345678901234567890;28/04/2023 22:00;TRANSFERENCIA EMITIDA;-1;680.5797987;Night Owl
ES0081345678901234567890;28/04/2023 22:00;LOTERÍAS Y APUESTAS;-1;856.4539209;Night Owl
ES0081345678901234567890;03/05/2023 0:00;OCIO Y CULTURA;-1;593.1296681;Night Owl
ES0081345678901234567890;03/05/2023 0:00;OCIO Y CULTURA;-1;264.3685813;Night Owl
ES0081345678901234567890;05/05/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;07/05/2023 22:00;TRANSFERENCIA EMITIDA;-1;559.5403569;Night Owl
ES0081345678901234567890;10/05/2023 8:00;RESTAURANTES BARES Y CAFETERÍAS;-1;117.3899163;Night Owl
ES0081345678901234567890;12/05/2023 22:00;FONDOS DE INVERSIÓN;-1;832.0823191;Night Owl
ES0081345678901234567890;14/05/2023 1:00;OCIO Y CULTURA;-1;419.0975776;Night Owl
ES0081345678901234567890;14/05/2023 2:00;TRANSFERENCIA EMITIDA;-1;129.9404803;Night Owl
ES0081345678901234567890;15/05/2023 2:00;FONDOS DE INVERSIÓN;-1;463.8768717;Night Owl
ES0081345678901234567890;15/05/2023 11:00;RESTAURANTES BARES Y CAFETERÍAS;-1;340.8272942;Night Owl
ES0081345678901234567890;17/05/2023 0:00;OCIO Y CULTURA;-1;305.3437286;Night Owl
ES0081345678901234567890;23/05/2023 22:00;OCIO Y CULTURA;-1;994.2064744;Night Owl
ES0081345678901234567890;28/05/2023 6:00;RESTAURANTES BARES Y CAFETERÍAS;-1;195.0602294;Night Owl
ES0081345678901234567890;28/05/2023 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;691.346408;Night Owl
ES0081345678901234567890;28/05/2023 22:00;FONDOS DE INVERSIÓN;-1;628.4719142;Night Owl
ES0081345678901234567890;03/06/2023 2:00;TRANSFERENCIA EMITIDA;-1;738.330178;Night Owl
ES0081345678901234567890;03/06/2023 9:00;TRANSPORTE TAXI;-1;264.6715254;Night Owl
ES0081345678901234567890;04/06/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;743.1283355;Night Owl
ES0081345678901234567890;04/06/2023 22:00;OCIO Y CULTURA;-1;827.2398973;Night Owl
ES0081345678901234567890;05/06/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;05/06/2023 22:00;OCIO Y CULTURA;-1;441.7314086;Night Owl
ES0081345678901234567890;10/06/2023 2:00;RESTAURANTES BARES Y CAFETERÍAS;-1;177.7829377;Night Owl
ES0081345678901234567890;11/06/2023 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;802.3975949;Night Owl
ES0081345678901234567890;16/06/2023 8:00;RESTAURANTES BARES Y CAFETERÍAS;-1;497.9891478;Night Owl
ES0081345678901234567890;20/06/2023 2:00;OCIO Y CULTURA;-1;961.0711003;Night Owl
ES0081345678901234567890;21/06/2023 15:00;TRANSPORTE TAXI;-1;823.4575263;Night Owl
ES0081345678901234567890;22/06/2023 1:00;FONDOS DE INVERSIÓN;-1;505.797199;Night Owl
ES0081345678901234567890;23/06/2023 8:00;TRANSPORTE TAXI;-1;657.8044055;Night Owl
ES0081345678901234567890;25/06/2023 22:00;OCIO Y CULTURA;-1;630.6815152;Night Owl
ES0081345678901234567890;03/07/2023 4:00;TRANSPORTE TAXI;-1;616.8790864;Night Owl
ES0081345678901234567890;04/07/2023 1:00;LOTERÍAS Y APUESTAS;-1;818.2099039;Night Owl
ES0081345678901234567890;04/07/2023 15:00;RESTAURANTES BARES Y CAFETERÍAS;-1;58.7684144;Night Owl
ES0081345678901234567890;05/07/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/07/2023 22:00;OCIO Y CULTURA;-1;463.1481487;Night Owl
ES0081345678901234567890;08/07/2023 22:00;TRANSFERENCIA EMITIDA;-1;613.531026;Night Owl
ES0081345678901234567890;09/07/2023 22:00;TRANSFERENCIA EMITIDA;-1;539.2858747;Night Owl
ES0081345678901234567890;10/07/2023 22:00;OCIO Y CULTURA;-1;845.3523701;Night Owl
ES0081345678901234567890;11/07/2023 1:00;OCIO Y CULTURA;-1;723.5826361;Night Owl
ES0081345678901234567890;16/07/2023 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;217.27862;Night Owl
ES0081345678901234567890;18/07/2023 0:00;OCIO Y CULTURA;-1;987.318346;Night Owl
ES0081345678901234567890;25/07/2023 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;719.6250447;Night Owl
ES0081345678901234567890;25/07/2023 22:00;FONDOS DE INVERSIÓN;-1;441.5691781;Night Owl
ES0081345678901234567890;28/07/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;646.4771447;Night Owl
ES0081345678901234567890;05/08/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/08/2023 0:00;FONDOS DE INVERSIÓN;-1;360.03521;Night Owl
ES0081345678901234567890;06/08/2023 21:00;TRANSPORTE TAXI;-1;662.2790526;Night Owl
ES0081345678901234567890;07/08/2023 22:00;OCIO Y CULTURA;-1;813.5626524;Night Owl
ES0081345678901234567890;13/08/2023 13:00;MATERIAL DEPORTIVO;-1;157.8703901;Night Owl
ES0081345678901234567890;14/08/2023 0:00;OCIO Y CULTURA;-1;121.3806929;Night Owl
ES0081345678901234567890;17/08/2023 16:00;TRANSPORTE TAXI;-1;725.5926028;Night Owl
ES0081345678901234567890;17/08/2023 22:00;OCIO Y CULTURA;-1;968.5613939;Night Owl
ES0081345678901234567890;18/08/2023 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;743.2369791;Night Owl
ES0081345678901234567890;20/08/2023 1:00;OCIO Y CULTURA;-1;890.204797;Night Owl
ES0081345678901234567890;22/08/2023 22:00;TRANSFERENCIA EMITIDA;-1;608.0906276;Night Owl
ES0081345678901234567890;22/08/2023 22:00;FONDOS DE INVERSIÓN;-1;534.469153;Night Owl
ES0081345678901234567890;24/08/2023 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;174.8552502;Night Owl
ES0081345678901234567890;04/09/2023 11:00;TRANSPORTE TAXI;-1;630.9914735;Night Owl
ES0081345678901234567890;05/09/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;05/09/2023 22:00;FONDOS DE INVERSIÓN;-1;778.1051448;Night Owl
ES0081345678901234567890;06/09/2023 1:00;LOTERÍAS Y APUESTAS;-1;218.6067049;Night Owl
ES0081345678901234567890;12/09/2023 22:00;OCIO Y CULTURA;-1;669.2989155;Night Owl
ES0081345678901234567890;13/09/2023 10:00;RESTAURANTES BARES Y CAFETERÍAS;-1;95.75787267;Night Owl
ES0081345678901234567890;13/09/2023 22:00;OCIO Y CULTURA;-1;882.2667357;Night Owl
ES0081345678901234567890;14/09/2023 22:00;OCIO Y CULTURA;-1;330.8881228;Night Owl
ES0081345678901234567890;17/09/2023 3:00;TRANSPORTE TAXI;-1;753.5052925;Night Owl
ES0081345678901234567890;17/09/2023 22:00;TRANSFERENCIA EMITIDA;-1;489.2966267;Night Owl
ES0081345678901234567890;18/09/2023 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;183.7597704;Night Owl
ES0081345678901234567890;25/09/2023 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;411.3639967;Night Owl
ES0081345678901234567890;26/09/2023 22:00;FONDOS DE INVERSIÓN;-1;849.0197717;Night Owl
ES0081345678901234567890;03/10/2023 0:00;OCIO Y CULTURA;-1;443.5686497;Night Owl
ES0081345678901234567890;05/10/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;07/10/2023 12:00;TRANSPORTE TAXI;-1;623.8353332;Night Owl
ES0081345678901234567890;08/10/2023 22:00;LOTERÍAS Y APUESTAS;-1;309.9248928;Night Owl
ES0081345678901234567890;10/10/2023 16:00;RESTAURANTES BARES Y CAFETERÍAS;-1;442.4316699;Night Owl
ES0081345678901234567890;17/10/2023 0:00;OCIO Y CULTURA;-1;403.7830952;Night Owl
ES0081345678901234567890;18/10/2023 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;659.2232081;Night Owl
ES0081345678901234567890;22/10/2023 2:00;FONDOS DE INVERSIÓN;-1;299.0648013;Night Owl
ES0081345678901234567890;22/10/2023 14:00;RESTAURANTES BARES Y CAFETERÍAS;-1;327.3797377;Night Owl
ES0081345678901234567890;25/10/2023 22:00;OCIO Y CULTURA;-1;667.6628416;Night Owl
ES0081345678901234567890;27/10/2023 0:00;OCIO Y CULTURA;-1;506.3038012;Night Owl
ES0081345678901234567890;05/11/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;08/11/2023 22:00;TRANSFERENCIA EMITIDA;-1;673.308843;Night Owl
ES0081345678901234567890;08/11/2023 22:00;FONDOS DE INVERSIÓN;-1;649.8437161;Night Owl
ES0081345678901234567890;09/11/2023 2:00;FONDOS DE INVERSIÓN;-1;96.9829196;Night Owl
ES0081345678901234567890;09/11/2023 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;327.2380023;Night Owl
ES0081345678901234567890;13/11/2023 22:00;OCIO Y CULTURA;-1;190.9792583;Night Owl
ES0081345678901234567890;15/11/2023 1:00;OCIO Y CULTURA;-1;762.4696275;Night Owl
ES0081345678901234567890;16/11/2023 2:00;OCIO Y CULTURA;-1;303.3095327;Night Owl
ES0081345678901234567890;16/11/2023 22:00;TRANSFERENCIA EMITIDA;-1;531.4607296;Night Owl
ES0081345678901234567890;20/11/2023 1:00;OCIO Y CULTURA;-1;58.18060918;Night Owl
ES0081345678901234567890;25/11/2023 1:00;OCIO Y CULTURA;-1;122.5972117;Night Owl
ES0081345678901234567890;02/12/2023 22:00;LOTERÍAS Y APUESTAS;-1;437.8011999;Night Owl
ES0081345678901234567890;05/12/2023 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/12/2023 4:00;TRANSPORTE TAXI;-1;137.5222982;Night Owl
ES0081345678901234567890;06/12/2023 12:00;RESTAURANTES BARES Y CAFETERÍAS;-1;571.1526244;Night Owl
ES0081345678901234567890;08/12/2023 13:00;RESTAURANTES BARES Y CAFETERÍAS;-1;566.1367886;Night Owl
ES0081345678901234567890;11/12/2023 1:00;FONDOS DE INVERSIÓN;-1;548.2010111;Night Owl
ES0081345678901234567890;13/12/2023 0:00;FONDOS DE INVERSIÓN;-1;974.2920632;Night Owl
ES0081345678901234567890;14/12/2023 18:00;TRANSPORTE TAXI;-1;680.9677382;Night Owl
ES0081345678901234567890;15/12/2023 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;907.8900852;Night Owl
ES0081345678901234567890;23/12/2023 22:00;OCIO Y CULTURA;-1;231.7937738;Night Owl
ES0081345678901234567890;26/12/2023 22:00;TRANSFERENCIA EMITIDA;-1;996.3606693;Night Owl
ES0081345678901234567890;27/12/2023 16:00;TRANSPORTE TAXI;-1;245.6244502;Night Owl
ES0081345678901234567890;02/01/2024 2:00;LOTERÍAS Y APUESTAS;-1;402.9195961;Night Owl
ES0081345678901234567890;03/01/2024 1:00;OCIO Y CULTURA;-1;909.8660337;Night Owl
ES0081345678901234567890;03/01/2024 2:00;TRANSFERENCIA EMITIDA;-1;431.1537535;Night Owl
ES0081345678901234567890;05/01/2024 2:00;OCIO Y CULTURA;-1;518.9433032;Night Owl
ES0081345678901234567890;05/01/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;15/01/2024 22:00;OCIO Y CULTURA;-1;880.1813853;Night Owl
ES0081345678901234567890;17/01/2024 0:00;OCIO Y CULTURA;-1;709.139577;Night Owl
ES0081345678901234567890;19/01/2024 9:00;TRANSPORTE TAXI;-1;626.8519591;Night Owl
ES0081345678901234567890;24/01/2024 0:00;RESTAURANTES BARES Y CAFETERÍAS;-1;366.8253017;Night Owl
ES0081345678901234567890;25/01/2024 2:00;OCIO Y CULTURA;-1;264.193198;Night Owl
ES0081345678901234567890;26/01/2024 0:00;OCIO Y CULTURA;-1;702.3120752;Night Owl
ES0081345678901234567890;26/01/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;287.990333;Night Owl
ES0081345678901234567890;28/01/2024 15:00;TRANSPORTE TAXI;-1;744.1517445;Night Owl
ES0081345678901234567890;28/01/2024 22:00;TRANSFERENCIA EMITIDA;-1;478.455202;Night Owl
ES0081345678901234567890;05/02/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;08/02/2024 22:00;FONDOS DE INVERSIÓN;-1;727.2207411;Night Owl
ES0081345678901234567890;10/02/2024 1:00;OCIO Y CULTURA;-1;661.556062;Night Owl
ES0081345678901234567890;12/02/2024 2:00;OCIO Y CULTURA;-1;940.9964631;Night Owl
ES0081345678901234567890;12/02/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;130.4456592;Night Owl
ES0081345678901234567890;13/02/2024 3:00;RESTAURANTES BARES Y CAFETERÍAS;-1;295.6612411;Night Owl
ES0081345678901234567890;15/02/2024 21:00;RESTAURANTES BARES Y CAFETERÍAS;-1;485.9332908;Night Owl
ES0081345678901234567890;17/02/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;974.8753067;Night Owl
ES0081345678901234567890;19/02/2024 2:00;OCIO Y CULTURA;-1;820.3513062;Night Owl
ES0081345678901234567890;19/02/2024 15:00;MUSICA E INSTRUMENTOS;-1;554.9988755;Night Owl
ES0081345678901234567890;19/02/2024 18:00;TRANSPORTE TAXI;-1;158.1512274;Night Owl
ES0081345678901234567890;20/02/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;875.1585483;Night Owl
ES0081345678901234567890;24/02/2024 2:00;LOTERÍAS Y APUESTAS;-1;679.399329;Night Owl
ES0081345678901234567890;03/03/2024 22:00;OCIO Y CULTURA;-1;412.7579548;Night Owl
ES0081345678901234567890;05/03/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/03/2024 1:00;OCIO Y CULTURA;-1;984.9566352;Night Owl
ES0081345678901234567890;09/03/2024 2:00;OCIO Y CULTURA;-1;932.2888603;Night Owl
ES0081345678901234567890;14/03/2024 22:00;TRANSFERENCIA EMITIDA;-1;631.2933342;Night Owl
ES0081345678901234567890;14/03/2024 22:00;LOTERÍAS Y APUESTAS;-1;940.4349012;Night Owl
ES0081345678901234567890;14/03/2024 22:00;FONDOS DE INVERSIÓN;-1;954.2682458;Night Owl
ES0081345678901234567890;17/03/2024 21:00;UNIVERSIDAD Y ESTUDIOS SUPERIORES;-1;793.4396965;Night Owl
ES0081345678901234567890;23/03/2024 22:00;OCIO Y CULTURA;-1;462.5361458;Night Owl
ES0081345678901234567890;25/03/2024 1:00;OCIO Y CULTURA;-1;394.7119567;Night Owl
ES0081345678901234567890;27/03/2024 10:00;TRANSPORTE TAXI;-1;574.0621824;Night Owl
ES0081345678901234567890;28/03/2024 2:00;TRANSFERENCIA EMITIDA;-1;775.1670445;Night Owl
ES0081345678901234567890;28/03/2024 2:00;OCIO Y CULTURA;-1;471.2261291;Night Owl
ES0081345678901234567890;04/04/2024 2:00;OCIO Y CULTURA;-1;60.83402543;Night Owl
ES0081345678901234567890;04/04/2024 17:00;RESTAURANTES BARES Y CAFETERÍAS;-1;677.0178138;Night Owl
ES0081345678901234567890;05/04/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;08/04/2024 4:00;RESTAURANTES BARES Y CAFETERÍAS;-1;514.113579;Night Owl
ES0081345678901234567890;10/04/2024 9:00;PRESTAMO;-1;901.4668131;Night Owl
ES0081345678901234567890;11/04/2024 0:00;OCIO Y CULTURA;-1;94.11520948;Night Owl
ES0081345678901234567890;11/04/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;97.59875301;Night Owl
ES0081345678901234567890;13/04/2024 2:00;RESTAURANTES BARES Y CAFETERÍAS;-1;764.9707094;Night Owl
ES0081345678901234567890;13/04/2024 2:00;OCIO Y CULTURA;-1;403.7938905;Night Owl
ES0081345678901234567890;16/04/2024 22:00;TRANSFERENCIA EMITIDA;-1;423.8937571;Night Owl
ES0081345678901234567890;19/04/2024 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;763.8991052;Night Owl
ES0081345678901234567890;20/04/2024 7:00;RESTAURANTES BARES Y CAFETERÍAS;-1;223.8273617;Night Owl
ES0081345678901234567890;23/04/2024 1:00;TRANSFERENCIA EMITIDA;-1;572.1704932;Night Owl
ES0081345678901234567890;27/04/2024 8:00;RESTAURANTES BARES Y CAFETERÍAS;-1;909.9302445;Night Owl
ES0081345678901234567890;28/04/2024 12:00;TRANSPORTE TAXI;-1;798.8411948;Night Owl
ES0081345678901234567890;02/05/2024 0:00;OCIO Y CULTURA;-1;232.5516963;Night Owl
ES0081345678901234567890;02/05/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;821.0424729;Night Owl
ES0081345678901234567890;03/05/2024 2:00;RESTAURANTES BARES Y CAFETERÍAS;-1;651.3400731;Night Owl
ES0081345678901234567890;04/05/2024 0:00;OCIO Y CULTURA;-1;608.2101304;Night Owl
ES0081345678901234567890;04/05/2024 1:00;FONDOS DE INVERSIÓN;-1;463.8651996;Night Owl
ES0081345678901234567890;05/05/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;06/05/2024 9:00;RESTAURANTES BARES Y CAFETERÍAS;-1;737.5342423;Night Owl
ES0081345678901234567890;11/05/2024 5:00;RESTAURANTES BARES Y CAFETERÍAS;-1;273.3671138;Night Owl
ES0081345678901234567890;12/05/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;792.8771039;Night Owl
ES0081345678901234567890;13/05/2024 11:00;TRANSPORTE TAXI;-1;329.6643528;Night Owl
ES0081345678901234567890;14/05/2024 11:00;TRANSPORTE TAXI;-1;678.4937326;Night Owl
ES0081345678901234567890;17/05/2024 22:00;TRANSFERENCIA EMITIDA;-1;596.3112871;Night Owl
ES0081345678901234567890;18/05/2024 22:00;TRANSFERENCIA EMITIDA;-1;69.0475049;Night Owl
ES0081345678901234567890;19/05/2024 22:00;RESTAURANTES BARES Y CAFETERÍAS;-1;386.6251003;Night Owl
ES0081345678901234567890;21/05/2024 1:00;OCIO Y CULTURA;-1;661.3726945;Night Owl
ES0081345678901234567890;02/06/2024 0:00;OCIO Y CULTURA;-1;716.5941009;Night Owl
ES0081345678901234567890;05/06/2024 9:00;NOMINA;1;9000;Night Owl
ES0081345678901234567890;05/06/2024 18:00;RESTAURANTES BARES Y CAFETERÍAS;-1;381.1619198;Night Owl
ES0081345678901234567890;09/06/2024 0:00;OCIO Y CULTURA;-1;725.300864;Night Owl
ES0081345678901234567890;11/06/2024 2:00;OCIO Y CULTURA;-1;666.053615;Night Owl
ES0081345678901234567890;13/06/2024 0:00;OCIO Y CULTURA;-1;565.8622868;Night Owl
ES0081345678901234567890;13/06/2024 22:00;LOTERÍAS Y APUESTAS;-1;129.9998033;Night Owl
ES0081345678901234567890;13/06/2024 22:00;FONDOS DE INVERSIÓN;-1;394.0820468;Night Owl
ES0081345678901234567890;19/06/2024 0:00;FONDOS DE INVERSIÓN;-1;405.4974394;Night Owl
ES0081345678901234567890;20/06/2024 22:00;OCIO Y CULTURA;-1;126.0586212;Night Owl
ES0081345678901234567890;21/06/2024 0:00;TRANSFERENCIA EMITIDA;-1;561.6937758;Night Owl
ES0081345678901234567890;23/06/2024 22:00;FONDOS DE INVERSIÓN;-1;976.2006948;Night Owl
ES0081345678901234567890;25/06/2024 20:00;RESTAURANTES BARES Y CAFETERÍAS;-1;628.8953172;Night Owl
ES0081345678901234567890;27/06/2024 1:00;OCIO Y CULTURA;-1;516.5206092;Night Owl
